,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product
2017,Apple Store is buzzing: {link} - RT @mention Speaking of #sxsw: how about that #apple store on 6th and congress? Would...,1,0,0,1
2018,&quot;There is no other explanation for Apple's continued survival than the existence of God&quot; #GuyKawasaki #sxsw,0,1,0,1
2019,"Apple store peeps come running, high-fiving all in line. Open any sec? Enuf for all us chumps? #SXSW #ipad2 {link}",1,0,0,1
2020,#papasangre producers new audio experience iPhone awesomeness #nightjar looks (or rather sounds) amazing. #sxsw,1,0,0,1
2021,"Papa Sangre, an immersive audio game for IPhone, is free today. Highly recommended. #PapaSangre #SxSW",1,0,0,1
2022,"I was there. It was nuts. RT @mention iPad 2 in hand, awesome dude gave me cutsies on a 3 hour line. #austin #apple #sxsw #winning",1,0,0,1
2023,people already lining up on the #sxsw #apple store at 6th and Congress. Festival promises to be much more attracting than that!,1,0,0,1
2024,#sxflip breaking(?) iPhone version of Flipboard is ther next product #sxsw yay!,1,0,0,1
2025,@mention really disappointed with the iPad app - lots of error messages have to switch to tweet deck for the rest of #sxsw,0,1,0,1
2026,"just ordered my ipad 2 and am excited to be at #SXSW, but it all seems silly with what's happening in japan right now.",1,0,0,1
2027,Score a free imo tshirt outside the SXSW Apple store today at 2:15 PM &amp; check out imo's app for the iPad 2  {link}  #sxsw #ipad2,0,0,1,1
2028,Score a free imo tshirt outside the SXSW Apple store today at 2:15 PM &amp; check out imo's app for the iPad 2  {link} #sxsw #ipad2,1,0,0,1
2029,Farmers prefer Balckberries over iPhones and Andriod devices. More durable? Anti-Apple feelings?  #mobilefarm #sxsw,0,1,0,1
2030,#iPad therefore I am.  What is the line like at the #Apple Store near #SXSW in Austin?  send pics!,1,0,0,1
2031,Horrible repressed memories of the Apple spinning beach ball coming back at the #progressbar talk. #sxsw,0,1,0,1
2032,@mention Respectfully disagree about the iphone. Battery life is a problem and it isn't as ubiquitous as it seems. #project314 #sxsw,0,1,0,1
2033,Very interesting. RT @mention Apple to Open Pop-Up Shop at SXSW {link} #sxsw #sxswi #popupshop #apple,1,0,0,1
2034,"adaptive retail -- apple to open pop-up shop at #sxsw. skillfully done, cupertino: {link}",1,0,0,1
2035,"#sxsw   Tried 2 days with iPAD, w/o MacBook Pro.  the experiment is over. I heart a real keyboard.",0,1,0,1
2036,Even security guards in Austin enjoy iPad time. #SXSW (cc @mention {link},1,0,0,1
2037,Social marketing experts at #SXSW: Everyone has to face facts &amp; admit that Apple again showed everyone how marketing is done. #CNET,1,0,0,1
2038,Thanks girl! RT @mention Congrats to @mention on winning the last @mention #iPad case for her boyfriend aw :) #SXSW #cbatsxsw,1,0,0,1
2039,"On the Early #nerdbird to #SXSW - get @mention iPhone app. Share photos of airport people. Like people of Wal-Mart, but at airports!",1,0,0,1
2040,iPad 2 turned into giant camera looks plain stupid #sxsw,0,1,0,1
2041,#SXSW impromptu Apple store line is about 2 blocks long!  {link},1,0,0,1
2042,Playing around with the @mention #iPhone #app.  It's awesome.  Will be using it a lot at #SXSW,1,0,0,1
2043,Why is #GroupMe not available in Canada for iPhone users? #SXSW - Would love to check it out.,0,1,0,1
2044,Happily drowning in a sea of apple macs and monster energy drink #SXSW,1,0,0,1
2045,Got my morphie iphone case in time for #SXSW! Good news =  &gt;power  + &lt;anxiety. Bad news = barely fits in my hand.,1,0,0,1
2046,At the airport playing my fav game:  &quot;Are You Going to #SXSW?&quot; Wearing denim on denim? You're going.  Charging 3+ Apple products? You too.,0,0,0,1
2047,"After hours in the #sxsw popup #apple store, a lone security guard enjoys the #ipad2 {link}",0,0,1,1
2048,#SXSW goers want to sell your iPad so you can buy a new one? Give me a shout. #iPad,1,0,0,1
2049,iPhone version of flipboard hopefully out this summer #sxflip #sxsw,1,0,0,1
2050,"On the first day of #SXSW, the #iPad2 launch stole a lot of the thunder. {link}",1,0,0,1
2051,@mention RT @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},1,0,0,1
2052,@mention RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW Now with picture!  {link} {link},1,0,0,1
2053,#BooYah! RT @mention @mention Just synced my #iPad2 and full of Apple joy #SXSW ;),1,0,0,1
2054,#BooYah! RT @mention &lt;---- Guess who won an iPad at the #unsix tweetup? Thanks to @mention &amp; @mention #sxsw #happydance,1,0,0,1
2055,Awesome! RT @mention Apple's temporary megastore at #SXSW could be model for future conferences/events: {link},1,0,0,1
2056,Awesome! RT @mention Heading to Austin for #SXSW? The Austin LP guide for #iPhone is free for a limited time {link},1,0,0,1
2057,Niceness RT @mention Less than 2 hours until we announce the details on the iPad 2 giveaway! #SXSW #SXSWi,1,0,0,1
2058,Oh no... RT @mention CONFIRMED: New iPad 3 coming this September - {link} #Apple #iPhone #iPad #sxsw,1,0,0,1
2059,Or Droid RT @mention Has spontaniety in life been replaced by technology? When your iPhone battery dies you go home. Great ?  #sxsw,0,1,0,1
2060,So cool! RT @mention Updated NPR Music iPhone app song info 4 All Songs 24/7 &amp; live video streaming in time 4 #SXSW {link},1,0,0,1
2061,Sweet :) RT @mention Bday pressie for myself: iPhone 4. @mention got a matching one. Now we can fit in with hipsters #sxsw this wkd ;),1,0,0,1
2062,Which smartphone rules #sxsw?  Definitely the iPhone 4.  96% of Apple smartphone I've eyeballed are the iP4,1,0,0,1
2063,Will I survive #SXSW will only 1.6 gigs of space left on my iPhone? We shall see.,0,1,0,1
2064,A #browserwars panel without Apple is like a #sxsw without parties.,1,0,0,1
2065,"#blackberry users must feel like such losers here at #sxsw. clearly. #iphone crowd, baby.",1,0,0,1
2066,Guess everyone wanted to design ipad apps for their mom #sxsw,0,1,0,1
2067,Check this @mention RT @mention 10:30 AM line at Apple pop-up store in Austin. It opens at 5 PM. #sxsw {link},1,0,0,1
2068,Don't miss @mention presentation in #CircusMash at 2 PM! Filmaster Mobile for iPhone is to be officially launched! #SXSW,1,0,0,1
2069,#Apple has a temporary retail store at #SXSW - sweet! #iPad2,1,0,0,1
2070,"2 iPad 2's acquired. In line at 9:30a, store opened at 10. Had iPads within 20 min. Not bad. Way to go Apple #SXSW team!!",1,0,0,1
2071,No way. Is Apple really manhandling #sxsw like that? RT @mention Smartphone breakdown at #sxsw (unofficÛ_ (cont) {link},1,0,0,1
2072,iPad 2 has been purchased. It's 90 and sunny.  Tan. 4square. So far so good at #SXSW.,1,0,0,1
2073,"Qrafter is better than all paid or free QR Code apps, because it can not only scan #vCards, it can also download them! #QRCode #iPhone #SXSW",1,0,0,1
2074,Most press coverage I've had in my life? Standing in the Apple line... #sxsw,1,0,0,1
2075,Steve Jobs doesn't position the iPhone as a device made in China where suicide rates are high He sells dreams #Kawasaki #thisisdare #SXSW,0,1,0,1
2076,Four hours down. Six and a half to go. But the adventure has been worth it.  #apple #SXSW,1,0,0,1
2077,"iPad users have a slow, resting heart rate. Its a more leisurely use than desktops or phones. #tapworthy #sxsw",1,0,0,1
2078,iPad users have slower and more leisurely usage than iPhone users. @mention #tapworthy #sxsw,1,0,0,1
2079,My friends iphone changed BACK an hour instead of forward. Its AT&amp;T. Any hints on how to fix it?! #SXSW #iphone #help,0,1,0,1
2080,iPhone GPS is messed up. Thinks I'm in Yonkers. Almost as good as #SXSW. {link},0,1,0,1
2081,#SXSW Gets Its Own Apple Store -  {link},1,0,0,1
2082,"With moves like this, it's no wonder Apple stays on top. {link} #sxsw",1,0,0,1
2083,This makes missing #SXSW hurt more. ÛÏ@mention Apple Blog: Apple Opening Temporary iPad 2 Store to Handle SXSW Demand {link},1,0,0,1
2084,#iPad goes on sale Friday -- same day #SXSW starts. Wonder how many SXSW attendees will spend Friday AM standing in line. #gsdm,0,0,1,1
2085,iPad2 goes on sale on first day of #sxsw in #atx tomorrow; is Apple sending a lorry load to Austin? Riots may ensue.,1,0,0,1
2086,Any movies one recommends to put on my iPad for the flight(s) home tomorrow? #lazyweb #sxsw,1,0,0,1
2087,"check this out {link} - cool geo-location app for #iPhone, mixing music and parties at #SXSW with #maps I'm going next year...",1,0,0,1
2088,Apple puts popup store at #SXSW to hawk iPad 2.  Think they'll sell one or two?  {link},1,0,0,1
2089,"So, here's the latest game I worked on for iPhone/iPod - {link} - Hobo with a Shotgun! Made w/@mention #sxsw @mention",1,0,0,1
2090,"Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give me liberty and/or a free #sxswpass - please RT",1,0,0,1
2091,Apple gets to the core of #SXSW with it's pop up experiential shops #XM #Events {link},1,0,0,1
2092,"Austin has two Apple Stores, actually. RT @mention @mention Brian - Austin doesn't have an Apple store but they built a pop up one for #SXSW",0,0,1,1
2093,Apple puts up a pop up store for #SXSW folks - awesome marketing {link} now where their audience is....,1,0,0,1
2094,Two thumbs up for #Popplet. Nice mind mapping app for the ipad and great for taking notes at #sxsw.,1,0,0,1
2095,Apple sets up temporary Austin store to serve the hordes of iPad 2 purchasers at #sxsw {link},1,0,0,1
2096,"Epicurious, flipboard, CNN, wired, and MOMA as examples of good iPad design #SXSW  {link}",1,0,0,1
2097,hey tweeps! {link} -- a web industry party calendar u can put on ur iphone or ical &amp; keep track of what's goin on at #SXSW,1,0,0,1
2098,hey tweeps! a web industry party calendar u can put on ur iphone or ical &amp; keep track of what's goin on at #SXSW {link},1,0,0,1
2099,So jealous! RT @mention Met the team that set up the #sxsw Apple store - set up whole place from nothing in 3 days. Great work!,1,0,0,1
2100,"@mention saw a dude taking pictures with an iPad 2. Not gonna lie, it was seta amazing to see a &quot;camera&quot; w/ a screen that size. #sxsw",1,0,0,1
2101,"@mention Saw you awesome educational iPhone music app tunehopper.  Good
Luck. #sxsw",1,0,0,1
2102,Anyone else headed to Austin for #SXSW for the popup-store launch by Apple of the #iPad2 THIS Friday? Gonna miss @mention this year.,1,0,0,1
2103,Anyone else with an iPhone getting the &quot;could not activate cellular data network&quot; error message? Is this a warning of #sxsw things to come?,0,1,0,1
2104,"No surprise, consumerization of IT makes its way into conversation of cloud adoption - and Apple's UI influence on enterprise #cloud #sxsw",1,0,0,1
2105,Even the security guard at the popup apple store in Austin loves the new iPad #sxsw  {link},1,0,0,1
2106,I'm obsessed with this #sxsw go iphone app. Feckin genius. Crazy long list of sessions less scary.,1,0,0,1
2107,Great presentation on iPad Headaches. Great thinking on UX for the wundertablet. @mention #SXSW,1,0,0,1
2108,Great presentation: Touching Stories: Designing Digital Magazines for the iPad {link} #sxsw,1,0,0,1
2109,Wow. You should see the line to buy iPad 2 @mention #sxsw,1,0,0,1
2110,@mention Should: if you didn't get iPad 1. Shouldn't: iPad2 3G 64GB + cover + $100 = MacBook Air. #SXSW,0,1,0,1
2111,ÛÏThe classiest fascist company in existenceÛ - Kara Swisher #sxsw #apple,0,1,0,1
2112,Great session by @mention on iPad design. Good UI insights. #tapworthy #HISXSW #SXSW,1,0,0,1
2113,Forget disneyland... the apple pop-up store in austin is the happiest place on earth #SXSW,1,0,0,1
2114,Great preso on ipad design by @mention I learned some stuff I can actually use now! #tapworthy #sxsw,1,0,0,1
2115,Apple is so smart: The iPad 2 Takes Over #SXSW [video] {link} #sxswi,1,0,0,1
2116,New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},1,0,0,1
2117,New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link} by @mention #app,0,0,1,1
2118,iPad 2's sold out at temporary Apple store on Congress.  #sxsw,1,0,0,1
2119,"haha, awesomely rad iPad app by @mention {link} #hollergram #sxsw",1,0,0,1
2120,Just saw someone take a picture with an iPad 2 for the first time. Looks as ridiculous as you'd expect. #sxsw #sightings,0,1,0,1
2121,"Every person I see with a ipad looks crazy ,looks like they have a 80's cell phone in their hand  #sxsw",0,1,0,1
2122,"Both Foursquare and Twitter launched slick new iPhone apps this week, conveniently in time for tech fest #SXSW {link} ^RF",1,0,0,1
2123,What a dissapointment!!! RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by (contÛ_,0,1,0,1
2124,&quot;Foosspotting&quot; Ap for iPhone looks pretty good.  There are some food guides for #SXSW that will be useful later.,1,0,0,1
2125,In the past 15 minutes I won an iPad and literally bumped into @mention on the street. Thinking I should buy a lottery ticket. #sxsw,1,0,0,1
2126,"Photo: Just installed the #SXSW iPhone app, which is really nice! {link}",1,0,0,1
2127,"Video: cast of characters,  standing in line in Austin during #SXSW buying an #IPad 2 - {link}",1,0,0,1
2128,"If you just think of all the people who have a stroke each year, your website needs to be iPad ready now. #POURsite #SXSW",1,0,0,1
2129,must.resist.Mac.temptation RT @mention Apple is opening up a temp store in downtown Austin for #SXSW   iPad 2 anyone?,1,0,0,1
2130,"#SXSW: Mistakes Made Building @mention for iPhone (Plus, How to See Its Source Code!) {link}",0,1,0,1
2131,"#SXSW: Mistakes Made Building Netflix for iPhone (Plus, How to See Its Source Code!) {link} via @mention",0,1,0,1
2132,"Opened yesterday. Line too long to wait in just to look. #SXSW #sxswi @mention Apple Store, SXSW {link}",0,1,0,1
2133,At the vestibule of the temp-apple store (20 min wait) for iPad2 AT&amp;T 64g -- they've replenished the supply! #sxsw,1,0,0,1
2134,About to surprise a customer waiting in line at the Apple store in Austin for the #iPad 2 with an @mention ! #SXSW #cbatsxsw,1,0,0,1
2135,is at #sxsw celebrating the Beauty of the Web at the #IE9 launch and giving away a free iPad2 to one lucky... {link},1,0,0,1
2136,Great #sxsw ipad app from @mention {link},1,0,0,1
2137,Apple #sxsw pop-store has iPads again. 16gb wifi and 64gb wifi &amp; wifi/ 3G.,1,0,0,1
2138,"OH at #sxsw. Oh, that's just an iPad 1, I thought he was #winning.",1,0,0,1
2139,Yet the #SXSW #iPad Pop-up store was flawless. RT @mention Apple iPad 2 Launch: Poor Planning On AppleÛªs Part {link},0,1,0,1
2140,#iPad2: #SXSW attendees queue at #Apple's pop-up #store for #iPad2 - Telegraph {link} via @mention,1,0,0,1
2141,Yo this #SXSW iPhone app is illa-def! Go!,1,0,0,1
2142,Survive #SXSW with @mention Live Music App for iPhone and Android {link},1,0,0,1
2143,"&quot;At SXSW, Apple schools the marketing experts&quot; {link} #sxsw",1,0,0,1
2144,Only at #SxSW: &quot;My iPhone will tell me. You know what that means? #winning&quot; - @mention,1,0,0,1
2145,"ha, wow RT @mention Apple Opening Temporary iPad 2 Store to Handle #SXSW Demand {link}",1,0,0,1
2146,"Me too! RT @mention My #agnerd confession, using laptop, iPad and blackberry to follow #SXSW from afar to see #agchat",0,0,1,1
